time	aortic_valve_pos	mitral_valve_pos	muscle_length	muscle_stress	muscle_ATP_used_per_liter_per_s	muscle_ATP_concentration	hr_new_beat	hr_heart_rate_bpm	memb_Ca_cytosol	memb_Ca_sr	memb_activation	memb_t_open_left_s	memb_k_serca	memb_k_leak	memb_k_active	memb_J_release	memb_J_uptake	mito_volume	mito_ATP_generated_M_per_liter_per_s	fs_muscle_length	fs_muscle_stress	fs_hs_length	fs_hs_stress_titin	fs_hs_stress_extracellular	fs_hs_stress_viscous	fs_hs_stress_total	fs_hs_a_pop_0	fs_hs_a_pop_1	fs_hs_m_pop_0	fs_hs_m_pop_1	fs_hs_m_pop_2	fs_hs_m_pop_3	fs_hs_c_pop_0	fs_hs_c_pop_1	fs_hs_c_pop_2	fs_sc_extension	fs_sc_last_extension	fs_sc_force	vent_wall_volume	vent_wall_thickness	vent_chamber_radius	vent_chamber_height	vent_n_hs	vent_stroke_work_J	vent_stroke_energy_used_J	vent_efficiency	vent_ejection_fraction	vent_ATP_used_per_s	vent_stroke_volume	vent_cardiac_output	rc_1_C	rc_heart_rate_t_RR_interval_s	rc_2_C	rc_membranes_k_active	rc_3_C	rc_membranes_k_serca	rc_4_C	rc_FiberSim_m_state_1_trans_1_param_1	rc_5_C	rc_FiberSim_k_on	rc_6_C	rc_circulation_resistance_4	rc_7_C	rc_circulation_compliance_7	baro_active	baro_P_set	baro_A	baro_B	gc_1_prop_signal	gc_1_deriv_signal	gc_1_output	gc_1_slope	gc_2_prop_signal	gc_2_deriv_signal	gc_2_output	gc_2_slope	growth_active	circ_blood_volume	pressure_0	pressure_1	pressure_2	pressure_3	pressure_4	pressure_5	pressure_6	volume_0	volume_1	volume_2	volume_3	volume_4	volume_5	volume_6	flow_0	flow_1	flow_2	flow_3	flow_4	flow_5	flow_6
1.62	0	1	977.178	805.37	-0	0.00726865	0	60	8.09283e-08	0.000999919	0	-0.61	8	0.0006	0.082	5.99951e-07	6.47427e-07	3.6e-05	0.000396	977.178	805.37	977.098	606.643	35.1324	12.0006	1065.98	0.981481	0.0185185	0.865741	0.133488	0	0.000771605	1	0	0	0.080537	0.0802764	805.37	0.1	0.00836596	0.0208532	0.0970177	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.415331	0.5	0	0	0	0	0	0	0	0	0	4.5	5.78387	55.8029	55.2306	21.2627	10.3542	8.17544	7.84595	0.0883601	0.322307	0.344156	0.121262	0.251035	0.74529	2.62759	0.103104	-0	0.014308	0.0424599	0.043634	0.0435745	0.0164746
1.63	0	1	978.239	890.413	-0	0.00727261	0	60	8.04721e-08	0.00099992	0	-0.62	8	0.0006	0.082	5.99952e-07	6.43777e-07	3.6e-05	0.000396	978.239	890.413	978.15	618.739	36.7211	8.59041	1360.75	0.990741	0.00925926	0.862654	0.135802	0	0.00154321	1	0	0	0.0890413	0.0885709	890.413	0.1	0.00831763	0.0209046	0.0975472	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.414466	0.5	0	0	0	0	0	0	0	0	0	4.5	6.30659	55.4469	54.8803	21.2494	10.3597	8.18432	7.83622	0.0892806	0.322165	0.343876	0.121248	0.251036	0.745556	2.62684	0.0764817	-0	0.0141643	0.0420387	0.0435586	0.0435079	0.0174049
1.64	0	1	978.813	1002.04	-0	0.00727657	0	60	8.00509e-08	0.00099992	0	-0.63	8	0.0006	0.082	5.99952e-07	6.40407e-07	3.6e-05	0.000396	978.813	1002.04	978.713	625.308	37.5799	3.99077	1055.01	0.979167	0.0208333	0.890432	0.108796	0	0.000771605	1	0	0	0.100204	0.100152	1002.04	0.1	0.00828976	0.0209332	0.0978387	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.413611	0.5	0	0	0	0	0	0	0	0	0	4.5	7.12486	55.0943	54.5334	21.2327	10.3644	8.1929	7.83152	0.0897929	0.322024	0.343599	0.121231	0.251036	0.745812	2.6265	0.0353333	-0	0.0140237	0.0416259	0.043473	0.0434303	0.0180691
1.65	0	1	979.204	1020.26	-0	0.00728053	0	60	7.96621e-08	0.00099992	0	-0.64	8	0.0006	0.082	5.99952e-07	6.37297e-07	3.6e-05	0.000396	979.204	1020.26	979.102	629.783	38.1751	3.32744	868.132	0.976852	0.0231481	0.873457	0.124228	0.000771605	0.00154321	1	0	0	0.102026	0.102179	1020.26	0.1	0.00827241	0.0209519	0.0980333	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.412765	0.5	0	0	0	0	0	0	0	0	0	4.5	7.25862	54.7453	54.1899	21.2128	10.3684	8.20127	7.82949	0.090132	0.321884	0.343325	0.121211	0.251037	0.746063	2.62635	0.0285435	-0	0.0138858	0.0412214	0.0433777	0.0433421	0.0185889
1.66	0	1	979.653	963.811	-0	0.00728449	0	60	7.93032e-08	0.000999921	0	-0.65	8	0.0006	0.082	5.99952e-07	6.34426e-07	3.6e-05	0.000396	979.653	963.811	979.557	635.134	38.8753	5.90851	679.234	0.997685	0.00231481	0.912037	0.087963	0	0	1	0	0	0.0963811	0.0966656	963.811	0.1	0.00825449	0.0209723	0.0982527	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.411927	0.5	0	0	0	0	0	0	0	0	0	4.5	6.8521	54.3997	53.8497	21.1899	10.3716	8.20943	7.82737	0.0905097	0.321746	0.343053	0.121187	0.251037	0.746307	2.62616	0.0487634	-0	0.0137508	0.0408247	0.0432731	0.0432441	0.019103
1.67	0	1	980.277	956.843	-0	0.00728845	0	60	7.89719e-08	0.000999921	0	-0.66	8	0.0006	0.082	5.99953e-07	6.31775e-07	3.6e-05	0.000396	980.277	956.843	980.181	642.326	39.8423	6.19871	880.856	0.993056	0.00694444	0.881173	0.117284	0.000771605	0.000771605	1	0	0	0.0956843	0.0957603	956.843	0.1	0.00822796	0.0210016	0.0985623	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.411099	0.5	0	0	0	0	0	0	0	0	0	4.5	6.73747	54.0574	53.5127	21.1642	10.3742	8.21737	7.82312	0.0910488	0.321609	0.342783	0.121161	0.251037	0.746544	2.62582	0.0542826	-0	0.0136183	0.0404356	0.0431597	0.0431373	0.0197123
1.68	0	1	980.889	972.718	-0	0.00729142	0	60	7.86661e-08	0.000999921	0	-0.67	8	0.0006	0.082	5.99953e-07	6.29329e-07	3.6e-05	0.000396	980.889	972.718	980.791	649.312	40.7936	5.62699	1121.95	0.981481	0.0185185	0.882716	0.116512	0	0.000771605	1	0	0	0.0972718	0.0971226	972.718	0.1	0.00820153	0.0210305	0.0988676	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.410278	0.5	0	0	0	0	0	0	0	0	0	4.5	6.78059	53.7184	53.1789	21.1357	10.3762	8.22507	7.81892	0.0915827	0.321474	0.342517	0.121133	0.251038	0.746775	2.62548	0.0519161	-0	0.0134884	0.0400539	0.0430382	0.0430223	0.0203077
1.69	0	1	981.316	1038.65	-0	0.0072944	0	60	7.83838e-08	0.000999922	0	-0.68	8	0.0006	0.082	5.99953e-07	6.2707e-07	3.6e-05	0.000396	981.316	1038.65	981.212	654.237	41.4539	3.19066	999.951	0.972222	0.0277778	0.841049	0.158179	0	0.000771605	1	0	0	0.103865	0.103904	1038.65	0.1	0.00818172	0.0210514	0.0990843	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.409466	0.5	0	0	0	0	0	0	0	0	0	4.5	7.23865	53.3827	52.8482	21.1048	10.3775	8.23254	7.81641	0.0919654	0.32134	0.342252	0.121102	0.251038	0.746998	2.6253	0.028888	-0	0.013361	0.0396793	0.0429091	0.0428992	0.0208065
1.7	0	1	981.852	951.39	-0	0.00729836	0	60	7.81232e-08	0.000999922	0	-0.69	8	0.0006	0.082	5.99953e-07	6.24985e-07	3.6e-05	0.000396	981.852	951.39	981.757	660.659	42.3125	6.90685	709.075	0.990741	0.00925926	0.887346	0.112654	0	0	1	0	0	0.095139	0.0953813	951.39	0.1	0.00816104	0.0210754	0.0993462	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.408662	0.5	0	0	0	0	0	0	0	0	0	4.5	6.63166	53.05	52.5206	21.0714	10.3782	8.23982	7.81375	0.0924188	0.321207	0.34199	0.121068	0.251038	0.747216	2.62506	0.0591046	-0	0.0132359	0.0393115	0.0427728	0.0427685	0.0213034
1.71	0	1	982.651	931.004	-0	0.00730232	0	60	7.78826e-08	0.000999922	0	-0.7	8	0.0006	0.082	5.99953e-07	6.23061e-07	3.6e-05	0.000396	982.651	931.004	982.558	669.927	43.5846	7.91467	1044.07	0.990741	0.00925926	0.864198	0.135031	0	0.000771605	1	0	0	0.0931004	0.0929874	931.004	0.1	0.00812791	0.0211124	0.0997437	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.407866	0.5	0	0	0	0	0	0	0	0	0	4.5	6.39779	52.7205	52.196	21.0358	10.3784	8.24686	7.80789	0.0931152	0.321075	0.341731	0.121032	0.251038	0.747426	2.62458	0.0705047	-0	0.0131131	0.0389502	0.0426297	0.0426311	0.0219486
1.72	0	1	983.519	917.177	-0	0.00730529	0	60	7.76605e-08	0.000999922	0	-0.71	8	0.0006	0.082	5.99953e-07	6.21284e-07	3.6e-05	0.000396	983.519	917.177	983.428	680.039	44.9791	8.57239	1133.81	0.990741	0.00925926	0.876543	0.121914	0	0.00154321	1	0	0	0.0917177	0.091501	917.177	0.1	0.00809177	0.0211528	0.100177	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.407078	0.5	0	0	0	0	0	0	0	0	0	4.5	6.24237	52.3941	51.8744	20.9981	10.378	8.25363	7.80123	0.0938776	0.320945	0.341474	0.120994	0.251038	0.747629	2.62404	0.077943	-0	0.0129925	0.0385953	0.0424804	0.0424875	0.0226201
1.73	0	1	984.344	944.983	-0	0.00730925	0	60	7.74555e-08	0.000999923	0	-0.72	8	0.0006	0.082	5.99954e-07	6.19644e-07	3.6e-05	0.000396	984.344	944.983	984.249	689.672	46.3082	7.80754	1036.01	0.974537	0.025463	0.884259	0.114969	0	0.000771605	1	0	0	0.0944983	0.0944072	944.983	0.1	0.00805671	0.0211914	0.100592	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.406297	0.5	0	0	0	0	0	0	0	0	0	4.5	6.40328	52.0706	51.5556	20.9584	10.377	8.26013	7.79483	0.0946102	0.320815	0.341219	0.120954	0.251038	0.747823	2.62354	0.0695774	-0	0.012874	0.0382466	0.0423253	0.0423381	0.0232651
1.74	0	1	985.197	909.217	-0	0.00731223	0	60	7.72663e-08	0.000999923	0	-0.73	8	0.0006	0.082	5.99954e-07	6.1813e-07	3.6e-05	0.000396	985.197	909.217	985.106	699.729	47.7076	9.15145	755.516	0.979167	0.0208333	0.876543	0.123457	0	0	1	0	0	0.0909217	0.0910754	909.217	0.1	0.00802196	0.0212306	0.101018	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.405524	0.5	0	0	0	0	0	0	0	0	0	4.5	6.14969	51.7501	51.2398	20.9167	10.3755	8.26638	7.78852	0.0953633	0.320687	0.340967	0.120912	0.251038	0.74801	2.62302	0.0819415	-0	0.0127576	0.0379038	0.0421649	0.0421829	0.023893
1.75	0	1	986.024	998.73	-0	0.00731619	0	60	7.70916e-08	0.000999923	0	-0.74	8	0.0006	0.082	5.99954e-07	6.16733e-07	3.6e-05	0.000396	986.024	998.73	985.924	709.13	49.0563	6.05535	1533.9	0.981481	0.0185185	0.871914	0.125772	0	0.00231481	1	0	0	0.099873	0.0993379	998.73	0.1	0.00798606	0.0212698	0.101439	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.404759	0.5	0	0	0	0	0	0	0	0	0	4.5	6.61123	51.4324	50.9267	20.8734	10.3735	8.27235	7.78186	0.0961145	0.32056	0.340716	0.120869	0.251037	0.748188	2.62251	0.0585311	-0	0.0126432	0.0375667	0.0419995	0.0420227	0.0245247
1.76	0	1	986.512	1053.42	-0	0.00732015	0	60	7.69303e-08	0.000999923	0	-0.75	8	0.0006	0.082	5.99954e-07	6.15443e-07	3.6e-05	0.000396	986.512	1053.42	986.406	714.937	49.8578	4.42629	1104.67	0.981481	0.0185185	0.850309	0.148148	0	0.00154321	1	0	0	0.105342	0.10529	1053.42	0.1	0.00796475	0.0212929	0.101687	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.404	0.5	0	0	0	0	0	0	0	0	0	4.5	7.01083	51.1176	50.6164	20.8283	10.371	8.27809	7.77914	0.096559	0.320435	0.340468	0.120824	0.251037	0.74836	2.62232	0.0384156	-0	0.0125306	0.0372351	0.0418294	0.0418572	0.0249476
1.77	0	1	986.939	1039.68	-0	0.00732411	0	60	7.67815e-08	0.000999923	0	-0.76	8	0.0006	0.082	5.99954e-07	6.14252e-07	3.6e-05	0.000396	986.939	1039.68	986.835	720.014	50.5733	4.8712	774.886	0.981481	0.0185185	0.87963	0.12037	0	0	1	0	0	0.103968	0.104233	1039.68	0.1	0.00794742	0.0213125	0.101902	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.403249	0.5	0	0	0	0	0	0	0	0	0	4.5	6.93653	50.8056	50.3088	20.7817	10.368	8.28365	7.77754	0.0969413	0.32031	0.340223	0.120777	0.251037	0.748526	2.62219	0.0420509	-0	0.01242	0.0369089	0.0416547	0.0416867	0.0253052
1.78	0	1	987.581	964.294	-0	0.00732807	0	60	7.66441e-08	0.000999923	0	-0.77	8	0.0006	0.082	5.99954e-07	6.13153e-07	3.6e-05	0.000396	987.581	964.294	987.485	727.701	51.6641	7.71122	603.731	0.979167	0.0208333	0.873457	0.125772	0.000771605	0	1	0	0	0.0964294	0.09679	964.294	0.1	0.00792276	0.0213412	0.102222	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.402505	0.5	0	0	0	0	0	0	0	0	0	4.5	6.41649	50.4963	50.0039	20.7336	10.3646	8.28902	7.77397	0.0975082	0.320186	0.339979	0.120729	0.251036	0.748686	2.62188	0.0678739	-0	0.0123111	0.0365879	0.0414758	0.0415118	0.0257525
1.79	0	1	988.472	915.11	-0	0.00733203	0	60	7.65172e-08	0.000999923	0	-0.78	8	0.0006	0.082	5.99954e-07	6.12138e-07	3.6e-05	0.000396	988.472	915.11	988.381	738.208	53.1817	9.75336	799.994	0.990741	0.00925926	0.888889	0.111111	0	0	1	0	0	0.091511	0.0916261	915.11	0.1	0.00788764	0.0213816	0.10267	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.401768	0.5	0	0	0	0	0	0	0	0	0	4.5	6.01502	50.1897	49.7016	20.6841	10.3608	8.29416	7.76749	0.0983059	0.320064	0.339737	0.120679	0.251036	0.74884	2.62134	0.0876238	-0	0.0122039	0.0362719	0.041293	0.0413332	0.0263334
1.8	0	1	989.518	885.688	-0	0.00733599	0	60	7.64001e-08	0.000999924	0	-0.79	8	0.0006	0.082	5.99954e-07	6.11201e-07	3.6e-05	0.000396	989.518	885.688	989.43	750.587	54.9771	10.9862	816.551	0.993056	0.00694444	0.876543	0.123457	0	0	1	0	0	0.0885688	0.088638	885.688	0.1	0.00784599	0.0214292	0.103198	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.401038	0.5	0	0	0	0	0	0	0	0	0	4.5	5.76605	49.8858	49.4019	20.6333	10.3566	8.29904	7.75915	0.0992519	0.319942	0.339498	0.120628	0.251036	0.748985	2.62066	0.0996549	-0	0.0120985	0.0359608	0.0411067	0.0411513	0.0269944
1.81	0	1	990.658	880.132	-0	0.00733995	0	60	7.62921e-08	0.000999924	0	-0.8	8	0.0006	0.082	5.99954e-07	6.10336e-07	3.6e-05	0.000396	990.658	880.132	990.57	764.058	56.9531	11.3523	1052.26	0.993056	0.00694444	0.871914	0.127315	0	0.000771605	1	0	0	0.0880132	0.0878411	880.132	0.1	0.00780042	0.0214811	0.103776	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.400315	0.5	0	0	0	0	0	0	0	0	0	4.5	5.64481	49.5845	49.1048	20.5813	10.3519	8.30362	7.74962	0.100293	0.319822	0.33926	0.120576	0.251035	0.749122	2.61989	0.10524	-0	0.0119946	0.0356543	0.0409174	0.0409664	0.0277003
1.82	0	1	991.728	923.308	-0	0.00734391	0	60	7.61923e-08	0.000999924	0	-0.81	8	0.0006	0.082	5.99954e-07	6.09538e-07	3.6e-05	0.000396	991.728	923.308	991.636	776.725	58.8235	10.1077	845.657	0.990741	0.00925926	0.861111	0.138889	0	0	1	0	0	0.0923308	0.0924084	923.308	0.1	0.00775688	0.0215303	0.104323	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.399598	0.5	0	0	0	0	0	0	0	0	0	4.5	5.90066	49.2858	48.8101	20.5282	10.3468	8.30791	7.74057	0.101284	0.319702	0.339025	0.120523	0.251035	0.74925	2.61918	0.0919958	-0	0.0118923	0.0353525	0.0407253	0.0407786	0.0283671
1.83	0	1	992.765	924.716	-0	0.00734787	0	60	7.61002e-08	0.000999924	0	-0.82	8	0.0006	0.082	5.99954e-07	6.08801e-07	3.6e-05	0.000396	992.765	924.716	992.673	788.996	60.6638	10.1171	1199.2	0.969907	0.0300926	0.851852	0.145062	0.00231481	0.000771605	1	0	0	0.0924716	0.0921971	924.716	0.1	0.0077159	0.0215774	0.104852	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.398887	0.5	0	0	0	0	0	0	0	0	0	4.5	5.81684	48.9897	48.518	20.474	10.3413	8.31193	7.7322	0.102243	0.319584	0.338791	0.120468	0.251034	0.74937	2.61851	0.0957681	-0	0.0117916	0.035055	0.0405306	0.040588	0.0289863
1.84	0	1	993.615	996.356	-0	0.00734985	0	60	7.60151e-08	0.000999924	0	-0.83	8	0.0006	0.082	5.99954e-07	6.08121e-07	3.6e-05	0.000396	993.615	996.356	993.516	799.095	62.1755	7.88349	868.213	0.983796	0.0162037	0.862654	0.137346	0	0	1	0	0	0.0996356	0.0997638	996.356	0.1	0.00768105	0.0216166	0.10529	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.398183	0.5	0	0	0	0	0	0	0	0	0	4.5	6.27203	48.696	48.2283	20.4188	10.3354	8.31568	7.72556	0.103044	0.319467	0.33856	0.120413	0.251033	0.749481	2.618	0.0726765	-0	0.0116923	0.0347619	0.0403335	0.0403946	0.0295061
1.85	0	1	994.476	963.596	-0	0.00735381	0	60	7.59367e-08	0.000999924	0	-0.84	8	0.0006	0.082	5.99954e-07	6.07493e-07	3.6e-05	0.000396	994.476	963.596	994.379	809.401	63.7388	9.14136	881.189	0.990741	0.00925926	0.904321	0.095679	0	0	1	0	0	0.0963596	0.096442	963.596	0.1	0.00764806	0.0216551	0.105729	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.397486	0.5	0	0	0	0	0	0	0	0	0	4.5	6.0185	48.4048	47.941	20.3627	10.3291	8.31921	7.71945	0.103842	0.31935	0.33833	0.120357	0.251033	0.749587	2.6175	0.0850477	-0	0.0115945	0.0344729	0.040134	0.0401986	0.029988
1.86	0	1	995.392	964.08	-0	0.00735679	0	60	7.58642e-08	0.000999924	0	-0.85	8	0.0006	0.082	5.99954e-07	6.06914e-07	3.6e-05	0.000396	995.392	964.08	995.295	820.384	65.4138	9.23033	748.458	0.976852	0.0231481	0.876543	0.122685	0.000771605	0	1	0	0	0.096408	0.0966236	964.08	0.1	0.00761241	0.0216964	0.106199	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.396794	0.5	0	0	0	0	0	0	0	0	0	4.5	5.993	48.116	47.6561	20.3057	10.3225	8.32251	7.7125	0.104702	0.319235	0.338102	0.1203	0.251032	0.749685	2.61694	0.0859746	-0	0.0114981	0.034188	0.0399325	0.0400005	0.0305007
1.87	0	1	996.315	969.568	-0	0.00735976	0	60	7.57973e-08	0.000999924	0	-0.86	8	0.0006	0.082	5.99955e-07	6.06379e-07	3.6e-05	0.000396	996.315	969.568	996.218	831.397	67.1187	9.28393	1136.25	0.988426	0.0115741	0.873457	0.125772	0	0.000771605	1	0	0	0.0969568	0.0967901	969.568	0.1	0.00757675	0.0217379	0.106674	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.396109	0.5	0	0	0	0	0	0	0	0	0	4.5	5.93424	47.8296	47.3735	20.2479	10.3156	8.32557	7.70549	0.105572	0.31912	0.337876	0.120242	0.251031	0.749776	2.61638	0.0885622	-0	0.011403	0.0339071	0.0397291	0.0398004	0.0310043
1.88	0	1	997.162	1000.56	-0	0.00736372	0	60	7.57356e-08	0.000999924	0	-0.87	8	0.0006	0.082	5.99955e-07	6.05885e-07	3.6e-05	0.000396	997.162	1000.56	997.062	841.535	68.6925	8.4431	994.703	0.974537	0.025463	0.868827	0.12963	0.000771605	0.000771605	1	0	0	0.100056	0.100062	1000.56	0.1	0.00754366	0.0217761	0.107111	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.39543	0.5	0	0	0	0	0	0	0	0	0	4.5	6.10277	47.5456	47.0932	20.1893	10.3083	8.3284	7.6992	0.106379	0.319007	0.337652	0.120183	0.251031	0.74986	2.61589	0.0798213	-0	0.0113092	0.0336299	0.039524	0.0395984	0.0314602
1.89	0	1	997.834	1129.99	-0	0.00736768	0	60	7.56786e-08	0.000999924	0	-0.88	8	0.0006	0.082	5.99955e-07	6.05429e-07	3.6e-05	0.000396	997.834	1129.99	997.721	849.349	69.9337	4.38182	1673.53	0.967593	0.0324074	0.873457	0.124228	0	0.00231481	1	0	0	0.112999	0.112456	1129.99	0.1	0.00751586	0.0218074	0.107464	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.394757	0.5	0	0	0	0	0	0	0	0	0	4.5	6.78401	47.2639	46.8153	20.1301	10.3008	8.33102	7.6945	0.107037	0.318894	0.33743	0.120124	0.25103	0.749938	2.61555	0.0455245	-0	0.0112167	0.0333565	0.0393173	0.0393945	0.0318262
1.9	0	1	998.135	1178.73	-0	0.00737164	0	60	7.5626e-08	0.000999924	0	-0.89	8	0.0006	0.082	5.99955e-07	6.05008e-07	3.6e-05	0.000396	998.135	1178.73	998.018	853.051	70.4937	2.96569	999.553	0.976852	0.0231481	0.862654	0.136574	0.000771605	0	1	0	0	0.117873	0.118053	1178.73	0.1	0.00750343	0.0218213	0.107622	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.394089	0.5	0	0	0	0	0	0	0	0	0	4.5	7.148	46.9845	46.5395	20.0702	10.2929	8.33349	7.69459	0.107331	0.318783	0.33721	0.120064	0.251029	0.750012	2.61557	0.0273295	-0	0.0111255	0.0330867	0.039109	0.0391885	0.0319453
1.91	0	1	998.554	1127.41	-0	0.0073756	0	60	7.55774e-08	0.000999924	0	-0.9	8	0.0006	0.082	5.99955e-07	6.04619e-07	3.6e-05	0.000396	998.554	1127.41	998.441	858.152	71.2987	4.73265	1157.33	0.979167	0.0208333	0.867284	0.131944	0	0.000771605	1	0	0	0.112741	0.112711	1127.41	0.1	0.00748846	0.0218395	0.107836	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.393428	0.5	0	0	0	0	0	0	0	0	0	4.5	6.7906	46.7074	46.266	20.0097	10.2849	8.33586	7.69391	0.107723	0.318672	0.336991	0.120004	0.251028	0.750083	2.6155	0.0451654	-0	0.0110355	0.0328204	0.0388992	0.0389806	0.0320976
1.92	0	1	999.034	1102.47	-0	0.00737956	0	60	7.55326e-08	0.000999924	0	-0.91	8	0.0006	0.082	5.99955e-07	6.04261e-07	3.6e-05	0.000396	999.034	1102.47	998.924	864.056	72.2194	5.57261	748.957	0.990741	0.00925926	0.876543	0.122685	0.000771605	0	1	0	0	0.110247	0.1106	1102.47	0.1	0.00747062	0.0218607	0.108083	160981	0.681058	-1.65128	0.412444	0.580419	-0	0.0913194	5.48465	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.392772	0.5	0	0	0	0	0	0	0	0	0	4.5	6.66123	46.4325	45.9947	19.9487	10.2767	8.33809	7.6923	0.108179	0.318562	0.336774	0.119943	0.251028	0.750149	2.61537	0.0515538	-0	0.0109466	0.0325575	0.038688	0.0387714	0.0322894
